model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
447,Adam,16,tanh,l2,4.50000000,10.00000000,0.68867079,0.70920008,0.08637898,0.76388889,0.84391909,0.78628503,0.91142857,0.66552910,0.72400000,0.81951516,0.75636670,0.89571428,0.60952381,0.19350932,46832.00000000,4.00000000,1345.00000000,1345.00000000,0.00000000
448,Adamax,16,tanh,l2,4.50000000,10.00000000,0.87449144,0.87929506,0.07804198,0.71388889,0.82684348,0.71757657,0.97571428,0.53933863,0.70700000,0.82429811,0.71077296,0.98142857,0.52404762,0.16711404,46818.00000000,4.00000000,1345.00000000,1345.00000000,0.00000000
449,Ftrl,16,tanh,l2,4.50000000,10.00000000,0.68769125,0.68752015,0.08573632,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18675737,46955.00000000,4.00000000,1345.00000000,1345.00000000,0.00000000
450,SGD,16,tanh,l2,4.50000000,10.00000000,1.08400357,1.09506712,0.08032024,0.70311111,0.82384614,0.70461578,0.99174603,0.51068783,0.70300000,0.82377878,0.70476148,0.99142857,0.51071429,0.17616870,30853.00000000,4.00000000,1345.00000000,1345.00000000,0.00000000
451,Adagrad,8,relu,,4.50000000,10.00000000,0.65461456,0.65563953,0.07715166,0.63577778,0.72235667,0.69307233,0.83920635,0.50015873,0.63600000,0.72629156,0.73101096,0.83571429,0.50285714,0.18299787,32241.00000000,4.00000000,545.00000000,544.70000000,0.05400000
452,Adadelta,8,relu,,4.50000000,10.00000000,0.73193710,0.73129894,0.08756795,0.43500000,0.37907168,0.59410368,0.36412698,0.48224868,0.43500000,0.36278831,0.58705226,0.35285714,0.48976191,0.19242442,36906.00000000,4.00000000,545.00000000,544.60000000,0.07200000
453,Adam,8,relu,,4.50000000,10.00000000,0.55548441,0.56524844,0.08218217,0.71400000,0.82837822,0.71544536,0.98492064,0.53338624,0.70100000,0.82060075,0.70779187,0.97714286,0.51690476,0.16261449,36935.00000000,4.00000000,545.00000000,544.80000000,0.03600000
454,Adamax,8,relu,,4.50000000,10.00000000,0.59574492,0.59713554,0.09215248,0.70066667,0.82378427,0.70060448,0.99952381,0.50142857,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.17727325,36921.00000000,4.00000000,545.00000000,544.50000000,0.09100000
455,Ftrl,8,relu,,4.50000000,10.00000000,0.68775834,0.68760207,0.09226515,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16237304,37058.00000000,4.00000000,545.00000000,499.40000000,8.36700000
456,SGD,8,relu,,4.50000000,10.00000000,0.60907567,0.61467893,0.07223496,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17260149,27356.00000000,4.00000000,545.00000000,544.60000000,0.07300000
457,Adagrad,8,relu,l1,4.50000000,10.00000000,1.65528104,1.65233001,0.07858303,0.62722222,0.73960610,0.69803960,0.81888889,0.49944444,0.62100000,0.73723914,0.69273826,0.82142857,0.48738095,0.17451582,32580.00000000,4.00000000,545.00000000,544.80000000,0.03700000
458,Adadelta,8,relu,l1,4.50000000,10.00000000,1.71092670,1.71448635,0.08286474,0.51533333,0.54925217,0.62011221,0.55317460,0.49010582,0.51000000,0.55208117,0.60965172,0.55857143,0.47761905,0.18320673,37245.00000000,4.00000000,545.00000000,544.60000000,0.07300000
459,Adam,8,relu,l1,4.50000000,10.00000000,0.80450463,0.78413201,0.09047627,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19817483,37274.00000000,4.00000000,545.00000000,544.70000000,0.05500000
460,Adamax,8,relu,l1,4.50000000,10.00000000,1.03925582,1.01683154,0.07990782,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18440454,37260.00000000,4.00000000,545.00000000,544.60000000,0.07300000
461,Ftrl,8,relu,l1,4.50000000,10.00000000,0.68801139,0.68784663,0.08081439,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16162412,37397.00000000,4.00000000,545.00000000,543.60000000,0.25600000
462,SGD,8,relu,l1,4.50000000,10.00000000,1.48435608,1.47654474,0.08204300,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.17461629,27695.00000000,4.00000000,545.00000000,545.00000000,0.00000000
463,Adagrad,8,relu,l2,4.50000000,10.00000000,0.94922227,0.94614443,0.07490919,0.65811111,0.78280123,0.69786955,0.90063492,0.49642857,0.66700000,0.79032786,0.70075372,0.91428571,0.50214286,0.18062184,32532.00000000,4.00000000,545.00000000,544.20000000,0.14700000
464,Adadelta,8,relu,l2,4.50000000,10.00000000,0.98575671,0.98925473,0.08146112,0.50944444,0.51403796,0.63140261,0.52936508,0.49616402,0.51000000,0.50971704,0.66207601,0.52571428,0.49952381,0.17884059,37197.00000000,4.00000000,545.00000000,544.50000000,0.09100000
465,Adam,8,relu,l2,4.50000000,10.00000000,0.64615896,0.65590748,0.07562368,0.70922222,0.82670062,0.70979395,0.99031746,0.52182540,0.70100000,0.82087864,0.70680736,0.98000000,0.51500000,0.16090016,37226.00000000,4.00000000,545.00000000,544.40000000,0.11000000
466,Adamax,8,relu,l2,4.50000000,10.00000000,0.75609104,0.75707517,0.08045368,0.69988889,0.82345247,0.69996663,0.99984127,0.49992063,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20547326,37212.00000000,4.00000000,545.00000000,544.10000000,0.16500000
467,Ftrl,8,relu,l2,4.50000000,10.00000000,0.68779087,0.68762184,0.08377481,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18079023,37349.00000000,4.00000000,545.00000000,542.50000000,0.45900000
468,SGD,8,relu,l2,4.50000000,10.00000000,0.88935223,0.88419670,0.07597086,0.69988889,0.82345247,0.69996663,0.99984127,0.49992063,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19330306,27647.00000000,4.00000000,545.00000000,544.00000000,0.18400000
469,Adagrad,8,elu,,4.50000000,10.00000000,0.64093346,0.63621696,0.11345861,0.64988889,0.77322754,0.69567446,0.88412698,0.49373016,0.65600000,0.77430417,0.70208604,0.88142857,0.50571429,0.26557081,32238.00000000,4.00000000,545.00000000,545.00000000,0.00000000
470,Adadelta,8,elu,,4.50000000,10.00000000,0.72553683,0.71584519,0.08195167,0.46622222,0.47781794,0.67360562,0.44650794,0.47936508,0.47400000,0.48370199,0.66937745,0.45857143,0.48428572,0.18744721,36903.00000000,4.00000000,545.00000000,545.00000000,0.00000000
471,Adam,8,elu,,4.50000000,10.00000000,0.50414863,0.52526818,0.07387271,0.75177778,0.83765798,0.77321975,0.91428571,0.64343915,0.72300000,0.81845484,0.75591988,0.89428571,0.60880952,0.18918059,36932.00000000,4.00000000,545.00000000,545.00000000,0.00000000
472,Adamax,8,elu,,4.50000000,10.00000000,0.57345810,0.57874246,0.07561259,0.70744445,0.82445807,0.71087924,0.98142857,0.52478836,0.70600000,0.82371132,0.70997858,0.98142857,0.52238095,0.15795267,36918.00000000,4.00000000,545.00000000,545.00000000,0.00000000
473,Ftrl,8,elu,,4.50000000,10.00000000,0.68776528,0.68760802,0.07933846,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19249716,37055.00000000,4.00000000,545.00000000,545.00000000,0.00000000
474,SGD,8,elu,,4.50000000,10.00000000,0.59648328,0.59143115,0.06764860,0.69877778,0.82180929,0.70130084,0.99238095,0.50304233,0.70300000,0.82457237,0.70293342,0.99714286,0.50690476,0.17330120,27353.00000000,4.00000000,545.00000000,545.00000000,0.00000000
475,Adagrad,8,elu,l1,4.50000000,10.00000000,1.61051934,1.60916806,0.07667363,0.68455556,0.80309804,0.71248760,0.92793651,0.52230159,0.69700000,0.81293794,0.71612530,0.94571429,0.53119048,0.17520590,32577.00000000,4.00000000,545.00000000,545.00000000,0.00000000
476,Adadelta,8,elu,l1,4.50000000,10.00000000,1.75326781,1.75445106,0.07969344,0.49633333,0.52505059,0.67702771,0.49412698,0.49780423,0.50000000,0.53219189,0.65911303,0.50571429,0.49619048,0.15816150,37242.00000000,4.00000000,545.00000000,545.00000000,0.00000000
477,Adam,8,elu,l1,4.50000000,10.00000000,0.91434156,0.89840214,0.07634358,0.70466667,0.82496169,0.70571933,0.99365079,0.51201058,0.69800000,0.82117647,0.70111111,0.99142857,0.50238095,0.17682393,37271.00000000,4.00000000,545.00000000,545.00000000,0.00000000
478,Adamax,8,elu,l1,4.50000000,10.00000000,1.21324881,1.19387078,0.08298666,0.69977778,0.82279319,0.70105676,0.99571429,0.50248677,0.70000000,0.82268901,0.70163268,0.99428572,0.50380952,0.18140547,37257.00000000,4.00000000,545.00000000,545.00000000,0.00000000
479,Ftrl,8,elu,l1,4.50000000,10.00000000,0.68974928,0.68952967,0.08412654,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18976791,37394.00000000,4.00000000,545.00000000,544.90000000,0.01800000
480,SGD,8,elu,l1,4.50000000,10.00000000,1.46731167,1.45887086,0.08282952,0.70288889,0.82312620,0.70593735,0.98777778,0.51296296,0.70100000,0.82152032,0.70561560,0.98428572,0.51214286,0.17437184,27692.00000000,4.00000000,545.00000000,545.00000000,0.00000000
481,Adagrad,8,elu,l2,4.50000000,10.00000000,0.93179153,0.92778743,0.07856925,0.65977778,0.78122230,0.70866971,0.87349206,0.51730159,0.67900000,0.79340043,0.72145748,0.88571428,0.54119048,0.17130134,32529.00000000,4.00000000,545.00000000,545.00000000,0.00000000
482,Adadelta,8,elu,l2,4.50000000,10.00000000,0.99764310,1.01205132,0.08444254,0.55811111,0.63839842,0.69884511,0.64333333,0.50129630,0.55200000,0.62698667,0.69213622,0.63714286,0.49523810,0.18558404,37194.00000000,4.00000000,545.00000000,545.00000000,0.00000000
483,Adam,8,elu,l2,4.50000000,10.00000000,0.66600823,0.67059364,0.08084581,0.73711111,0.83650614,0.74163777,0.96015873,0.58841270,0.72400000,0.82883189,0.73457012,0.95285714,0.57142857,0.18244967,37223.00000000,4.00000000,545.00000000,545.00000000,0.00000000
484,Adamax,8,elu,l2,4.50000000,10.00000000,0.77428607,0.77449034,0.07814705,0.70100000,0.82331985,0.70206434,0.99523810,0.50484127,0.70100000,0.82339474,0.70193774,0.99571429,0.50452381,0.17553332,37209.00000000,4.00000000,545.00000000,545.00000000,0.00000000
485,Ftrl,8,elu,l2,4.50000000,10.00000000,0.68776012,0.68759346,0.08213232,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16843433,37346.00000000,4.00000000,545.00000000,545.00000000,0.00000000
486,SGD,8,elu,l2,4.50000000,10.00000000,0.86133668,0.85602483,0.07739229,0.69977778,0.82281156,0.70101756,0.99587302,0.50238095,0.69700000,0.82143271,0.69908472,0.99571429,0.49785714,0.18117983,27644.00000000,4.00000000,545.00000000,545.00000000,0.00000000
487,Adagrad,8,sigmoid,,4.50000000,10.00000000,0.67143926,0.67039351,0.09426868,0.62022222,0.65893132,0.56015590,0.80000000,0.50037037,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.22144120,32250.00000000,4.00000000,545.00000000,545.00000000,0.00000000
488,Adadelta,8,sigmoid,,4.50000000,10.00000000,0.75962906,0.75921959,0.08927634,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.19269586,36915.00000000,4.00000000,545.00000000,545.00000000,0.00000000
489,Adam,8,sigmoid,,4.50000000,10.00000000,0.60985758,0.60945635,0.08218699,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17705293,36944.00000000,4.00000000,545.00000000,545.00000000,0.00000000
490,Adamax,8,sigmoid,,4.50000000,10.00000000,0.61814011,0.61700904,0.08393550,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16720328,36930.00000000,4.00000000,545.00000000,545.00000000,0.00000000
491,Ftrl,8,sigmoid,,4.50000000,10.00000000,0.67530255,0.67460576,0.07952623,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17093503,37067.00000000,4.00000000,545.00000000,545.00000000,0.00000000
492,SGD,8,sigmoid,,4.50000000,10.00000000,0.61206342,0.61176445,0.07330770,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17108481,27365.00000000,4.00000000,545.00000000,545.00000000,0.00000000
493,Adagrad,8,sigmoid,l1,4.50000000,10.00000000,1.63674910,1.63398201,0.07912729,0.59588889,0.62312995,0.56526502,0.73380952,0.50394180,0.59200000,0.61960784,0.55875000,0.73142857,0.49904762,0.17385917,32589.00000000,4.00000000,545.00000000,545.00000000,0.00000000
494,Adadelta,8,sigmoid,l1,4.50000000,10.00000000,1.69535898,1.69529432,0.08444798,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18585794,37254.00000000,4.00000000,545.00000000,545.00000000,0.00000000
495,Adam,8,sigmoid,l1,4.50000000,10.00000000,0.77053017,0.75109747,0.07833152,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16675436,37283.00000000,4.00000000,545.00000000,545.00000000,0.00000000
496,Adamax,8,sigmoid,l1,4.50000000,10.00000000,0.83934156,0.82003393,0.08519285,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20593579,37269.00000000,4.00000000,545.00000000,545.00000000,0.00000000
497,Ftrl,8,sigmoid,l1,4.50000000,10.00000000,0.67599301,0.67530076,0.08359048,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17656353,37406.00000000,4.00000000,545.00000000,544.80000000,0.03600000
498,SGD,8,sigmoid,l1,4.50000000,10.00000000,1.50735919,1.49965818,0.07855999,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16703312,27704.00000000,4.00000000,545.00000000,545.00000000,0.00000000
499,Adagrad,8,sigmoid,l2,4.50000000,10.00000000,1.03281098,1.03093682,0.07815766,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17955127,32541.00000000,4.00000000,545.00000000,545.00000000,0.00000000
500,Adadelta,8,sigmoid,l2,4.50000000,10.00000000,1.04702659,1.04728431,0.08438957,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.18809776,37206.00000000,4.00000000,545.00000000,545.00000000,0.00000000
501,Adam,8,sigmoid,l2,4.50000000,10.00000000,0.66730488,0.66224545,0.07786977,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17138276,37235.00000000,4.00000000,545.00000000,545.00000000,0.00000000
502,Adamax,8,sigmoid,l2,4.50000000,10.00000000,0.72096537,0.71403663,0.08463130,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17284150,37221.00000000,4.00000000,545.00000000,545.00000000,0.00000000
503,Ftrl,8,sigmoid,l2,4.50000000,10.00000000,0.68272503,0.68198966,0.09179287,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.19320934,37358.00000000,4.00000000,545.00000000,545.00000000,0.00000000
504,SGD,8,sigmoid,l2,4.50000000,10.00000000,0.87868873,0.87653232,0.07746398,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17125554,27656.00000000,4.00000000,545.00000000,545.00000000,0.00000000
505,Adagrad,8,softmax,,4.50000000,10.00000000,0.67933127,0.67900925,0.08414614,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18011549,32250.00000000,4.00000000,545.00000000,545.00000000,0.00000000
506,Adadelta,8,softmax,,4.50000000,10.00000000,0.70693324,0.70692670,0.08395133,0.36566667,0.14701193,0.14314629,0.15793651,0.50415344,0.36400000,0.14200206,0.14727273,0.14857143,0.50761905,0.18563235,36915.00000000,4.00000000,545.00000000,545.00000000,0.00000000
507,Adam,8,softmax,,4.50000000,10.00000000,0.61877710,0.61756555,0.08431501,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16970155,36944.00000000,4.00000000,545.00000000,545.00000000,0.00000000
508,Adamax,8,softmax,,4.50000000,10.00000000,0.64236035,0.64067018,0.08715162,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16385458,36930.00000000,4.00000000,545.00000000,545.00000000,0.00000000
509,Ftrl,8,softmax,,4.50000000,10.00000000,0.68492057,0.68463709,0.09649570,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20761034,37067.00000000,4.00000000,545.00000000,545.00000000,0.00000000
510,SGD,8,softmax,,4.50000000,10.00000000,0.62789159,0.62662880,0.07966013,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17252774,27365.00000000,4.00000000,545.00000000,545.00000000,0.00000000
511,Adagrad,8,softmax,l1,4.50000000,10.00000000,1.68537357,1.68286674,0.07640462,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.17978861,32589.00000000,4.00000000,545.00000000,545.00000000,0.00000000
512,Adadelta,8,softmax,l1,4.50000000,10.00000000,1.71554151,1.71539046,0.09656096,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.17610004,37254.00000000,4.00000000,545.00000000,545.00000000,0.00000000
513,Adam,8,softmax,l1,4.50000000,10.00000000,0.75632610,0.73641959,0.08753870,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16611772,37283.00000000,4.00000000,545.00000000,545.00000000,0.00000000
514,Adamax,8,softmax,l1,4.50000000,10.00000000,0.79490224,0.77429689,0.08663762,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.18494158,37269.00000000,4.00000000,545.00000000,545.00000000,0.00000000
515,Ftrl,8,softmax,l1,4.50000000,10.00000000,0.68498445,0.68471068,0.08595796,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18496778,37406.00000000,4.00000000,545.00000000,544.70000000,0.05400000
516,SGD,8,softmax,l1,4.50000000,10.00000000,1.52305055,1.51429077,0.09763525,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20717788,27704.00000000,4.00000000,545.00000000,545.00000000,0.00000000
517,Adagrad,8,softmax,l2,4.50000000,10.00000000,0.96142598,0.96062009,0.08195219,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.18436675,32541.00000000,4.00000000,545.00000000,545.00000000,0.00000000
518,Adadelta,8,softmax,l2,4.50000000,10.00000000,0.99832882,0.99827843,0.09217680,0.48155556,0.40426832,0.41074004,0.45571428,0.49878307,0.47800000,0.40728444,0.40359307,0.45857143,0.49095238,0.19673188,37206.00000000,4.00000000,545.00000000,545.00000000,0.00000000
519,Adam,8,softmax,l2,4.50000000,10.00000000,0.67520142,0.66874208,0.08351507,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19028943,37235.00000000,4.00000000,545.00000000,545.00000000,0.00000000
520,Adamax,8,softmax,l2,4.50000000,10.00000000,0.70533585,0.69871187,0.08638589,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18285944,37221.00000000,4.00000000,545.00000000,545.00000000,0.00000000
521,Ftrl,8,softmax,l2,4.50000000,10.00000000,0.68488206,0.68460576,0.09032409,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19593589,37358.00000000,4.00000000,545.00000000,545.00000000,0.00000000
522,SGD,8,softmax,l2,4.50000000,10.00000000,0.89201168,0.88875175,0.08911123,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17794302,27656.00000000,4.00000000,545.00000000,545.00000000,0.00000000
523,Adagrad,8,tanh,,4.50000000,10.00000000,0.63493537,0.63761928,0.07752035,0.67688889,0.79890756,0.70709584,0.92095238,0.51417990,0.67200000,0.79465379,0.70625515,0.91285714,0.51142857,0.17318981,32241.00000000,4.00000000,545.00000000,545.00000000,0.00000000
