model_num,model_class,C,class_weight,dual,fit_intercept,intercept_scaling,l1_ratio,max_iter,multi_class,n_jobs,penalty,random_state,solver,tol,verbose,warm_start,fold,time_train,model_size,time_pred,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test
141.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.03206329,1666.0,0.00234389,0.73788889,0.79589441,0.87468054,0.73015873,0.74304233,0.701,0.76774892,0.83722206,0.71142857,0.69404762
142.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00812523,1642.0,0.00313072,0.73822222,0.79616153,0.87488043,0.73047619,0.74338624,0.7,0.76685568,0.83694234,0.71,0.69333333
143.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.04322479,1666.0,0.00247054,0.73888889,0.79662308,0.87575876,0.73063492,0.74439153,0.7,0.76685568,0.83694234,0.71,0.69333333
144.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.00831897,1661.0,0.00412099,0.788,0.85676016,0.81284962,0.90571429,0.70952381,0.757,0.83567572,0.7951688,0.88285714,0.67309524
145.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.05455728,1656.0,0.00230408,0.78633333,0.85545217,0.81254984,0.9031746,0.70843915,0.757,0.8352439,0.79693282,0.88,0.675
146.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00598567,1661.0,0.00222642,0.788,0.85682257,0.81257431,0.90619048,0.70920635,0.759,0.83695124,0.79746215,0.88285714,0.67642857
147.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.027526,1656.0,0.00227554,0.78733333,0.8561624,0.8130603,0.90412698,0.7094709,0.755,0.83414458,0.79502501,0.88,0.67166667
148.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.01188207,1671.0,0.00215318,0.74544444,0.80150611,0.88213836,0.73444444,0.75277778,0.706,0.77026412,0.84685528,0.70857143,0.70428571
149.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.04483457,1666.0,0.00220578,0.74644444,0.80214125,0.88367568,0.73444444,0.75444445,0.711,0.7737307,0.85343392,0.71,0.71166667
150.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.01979864,1671.0,0.00223625,0.74644444,0.80236965,0.88262766,0.73555556,0.7537037,0.705,0.76926425,0.84654199,0.70714286,0.70357143
151.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.05069113,1666.0,0.00419159,0.74566667,0.80106391,0.88500422,0.73174603,0.75494709,0.71,0.7725503,0.8543898,0.70714286,0.71190476
152.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.00589075,1632.0,0.00224736,0.78633333,0.85566446,0.81163911,0.9047619,0.70738095,0.762,0.83936787,0.79813916,0.88714286,0.67857143
153.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.03686225,1656.0,0.00268898,0.788,0.85669325,0.81311764,0.9052381,0.70984127,0.76,0.83762591,0.79733765,0.88428571,0.67714286
154.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00617619,1632.0,0.00244198,0.78655556,0.85581275,0.81177886,0.90492063,0.7076455,0.76,0.83751036,0.79848744,0.88285714,0.67809524
155.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.03591001,1656.0,0.00426083,0.78755556,0.85637056,0.81292534,0.9047619,0.70941799,0.76,0.83788902,0.79669067,0.88571428,0.67619048
156.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.01021507,1642.0,0.002089,0.74622222,0.80295788,0.87927343,0.73888889,0.75111111,0.706,0.77041416,0.84548403,0.71,0.70333333
157.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.04809973,1666.0,0.00220251,0.74644444,0.80301752,0.87988331,0.73857143,0.75169312,0.705,0.7698006,0.84421098,0.71,0.70166667
158.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00893393,1642.0,0.00247505,0.74644444,0.80309378,0.87960477,0.73888889,0.75148148,0.706,0.77041416,0.84548403,0.71,0.70333333
159.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.03151906,1666.0,0.00233388,0.747,0.80344372,0.88043644,0.73888889,0.75240741,0.705,0.7698006,0.84421098,0.71,0.70166667
160.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.0113281,1661.0,0.0063313,0.78855556,0.85669348,0.81504412,0.90285714,0.7123545,0.755,0.83250802,0.7988883,0.87142857,0.67738095
161.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.10687375,1656.0,0.00729148,0.78677778,0.85542353,0.81416953,0.90111111,0.71055555,0.75,0.82959748,0.79366919,0.87142857,0.66904762
162.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00751786,1661.0,0.00447021,0.78844444,0.85664852,0.81484361,0.90301587,0.71206349,0.759,0.83573016,0.79980476,0.87714286,0.68023809
163.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.14487977,1656.0,0.00692835,0.787,0.85555263,0.81440939,0.90111111,0.71092592,0.749,0.82906962,0.79278684,0.87142857,0.66738095
164.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.01707864,1671.0,0.00218329,0.74944444,0.80473631,0.88514483,0.73777778,0.75722222,0.709,0.77304357,0.84789822,0.71285714,0.70642857
165.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.05339029,1666.0,0.0060349,0.74866667,0.80397557,0.88514531,0.73650794,0.75677249,0.713,0.7755591,0.85338604,0.71285714,0.71309524
166.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.01371553,1671.0,0.00248325,0.75033333,0.80542761,0.88591482,0.7384127,0.75828042,0.709,0.77279485,0.84897744,0.71142857,0.70738095
167.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.04164047,1666.0,0.00431972,0.74866667,0.80383484,0.88573332,0.73587302,0.75719577,0.713,0.7755591,0.85338604,0.71285714,0.71309524
168.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.00626619,1632.0,0.0042434,0.78833333,0.85656515,0.81481603,0.90285714,0.71198413,0.752,0.83146185,0.79364768,0.87571428,0.66952381
169.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.06737542,1656.0,0.0021503,0.78911111,0.85710028,0.81526261,0.90349206,0.71285714,0.754,0.83220558,0.79694775,0.87285714,0.6747619
170.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00767453,1632.0,0.00202806,0.78888889,0.85697348,0.81504121,0.90349206,0.71248677,0.754,0.83243661,0.79635611,0.87428571,0.67380952
171.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.03285725,1656.0,0.00221863,0.789,0.85699141,0.81533221,0.9031746,0.7128836,0.752,0.83109653,0.79503996,0.87285714,0.67142857
172.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.01042559,1642.0,0.00221903,0.74888889,0.80493024,0.88197409,0.74031746,0.75460318,0.706,0.77126433,0.84347868,0.71285714,0.70142857
173.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.04993751,1666.0,0.00232637,0.74933333,0.8052367,0.88248419,0.74047619,0.7552381,0.705,0.77019166,0.84306509,0.71142857,0.70071429
174.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.01232481,1642.0,0.00206518,0.74822222,0.8043766,0.88154976,0.73968254,0.75391534,0.706,0.77126433,0.84347868,0.71285714,0.70142857
175.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.03705757,1666.0,0.00256677,0.74955555,0.8052719,0.88325114,0.74,0.75592593,0.706,0.77126433,0.84347868,0.71285714,0.70142857
176.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.00838201,1654.0,0.00826042,0.78844445,0.85632034,0.81618864,0.90063492,0.71365079,0.75,0.82951653,0.79440718,0.87,0.67
177.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.057007,1649.0,0.00277603,0.78711111,0.85542264,0.81534649,0.89968254,0.71206349,0.752,0.83049378,0.79616657,0.87,0.67333333
178.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00885508,1654.0,0.00601714,0.78877778,0.85657964,0.81627487,0.90111111,0.71388889,0.753,0.83142465,0.79648446,0.87142857,0.67404762
179.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.0875278,1649.0,0.00553122,0.78711111,0.85542227,0.81534486,0.89968254,0.71206349,0.752,0.83073836,0.79558543,0.87142857,0.67238095
180.0,LogisticRegression,2,balanced,False,True,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.02826836,1664.0,0.00208166,0.75077778,0.80584152,0.88600196,0.73904762,0.75859788,0.714,0.77728829,0.85002162,0.71857143,0.71095238
181.0,LogisticRegression,2,balanced,False,True,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.05644195,1659.0,0.0023061,0.75033333,0.80553122,0.8854701,0.73888889,0.75796296,0.714,0.77724665,0.8513603,0.71714286,0.71190476
182.0,LogisticRegression,2,balanced,False,True,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.01396263,1664.0,0.00264728,0.751,0.80614471,0.8856035,0.73984127,0.75843915,0.712,0.77610304,0.84746481,0.71857143,0.70761905
183.0,LogisticRegression,2,balanced,False,True,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.03630812,1659.0,0.00227873,0.75055556,0.80570805,0.88566119,0.73904762,0.75822751,0.715,0.77782158,0.85280141,0.71714286,0.71357143
184.0,LogisticRegression,2,,False,False,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.00582209,1625.0,0.00201986,0.78733333,0.85565547,0.81512232,0.90047619,0.71190476,0.751,0.83024269,0.79470882,0.87142857,0.67071428
185.0,LogisticRegression,2,,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.04042628,1649.0,0.00217192,0.78744445,0.85571568,0.81523291,0.90047619,0.71208995,0.748,0.82812604,0.7930661,0.86857143,0.66761905
186.0,LogisticRegression,2,,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.00596945,1625.0,0.0021759,0.78888889,0.85664547,0.81639618,0.90111111,0.71407407,0.75,0.82944332,0.79446356,0.87,0.67
187.0,LogisticRegression,2,,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.04195983,1649.0,0.00213897,0.78811111,0.85619043,0.81557584,0.90111111,0.71277778,0.751,0.8305097,0.79379205,0.87285714,0.6697619
188.0,LogisticRegression,2,balanced,False,False,1,,100,deprecated,,l1,20,liblinear,0.01,0,False,4.5,0.01028183,1635.0,0.00198965,0.74944444,0.80532884,0.88250402,0.74063492,0.75531746,0.711,0.77558934,0.84621273,0.71857143,0.70595238
189.0,LogisticRegression,2,balanced,False,False,1,,100,deprecated,,l1,20,saga,0.01,0,False,4.5,0.08889704,1659.0,0.0042824,0.74955556,0.8055004,0.88224239,0.74111111,0.75518518,0.711,0.77558934,0.84621273,0.71857143,0.70595238
190.0,LogisticRegression,2,balanced,False,False,1,,100,deprecated,,l1,21,liblinear,0.01,0,False,4.5,0.01770501,1635.0,0.00280423,0.74966667,0.80563741,0.88211328,0.74142857,0.75515873,0.712,0.77614224,0.84757276,0.71857143,0.70761905
191.0,LogisticRegression,2,balanced,False,False,1,,100,deprecated,,l1,21,saga,0.01,0,False,4.5,0.09184577,1659.0,0.00612156,0.75066667,0.80636496,0.88318875,0.74190476,0.75650794,0.711,0.77558934,0.84621273,0.71857143,0.70595238
192.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,,lbfgs,1e-06,0,False,4.5,0.02773473,1656.0,0.00223334,0.785,0.85535163,0.80841215,0.90809524,0.70293651,0.749,0.83151681,0.7854129,0.88571428,0.65785714
193.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,,newton-cg,1e-06,0,False,4.5,0.01841965,1660.0,0.00208631,0.785,0.85535163,0.80841215,0.90809524,0.70293651,0.749,0.83151681,0.7854129,0.88571428,0.65785714
194.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,,newton-cholesky,1e-06,0,False,4.5,0.1100004,1666.0,0.00213847,0.785,0.85535163,0.80841215,0.90809524,0.70293651,0.749,0.83151681,0.7854129,0.88571428,0.65785714
195.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,20,liblinear,1e-06,0,False,4.5,0.00852168,1661.0,0.00211639,0.78477778,0.85537496,0.80757211,0.90920635,0.7018254,0.749,0.8313883,0.78639026,0.88428571,0.65880952
196.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,20,sag,1e-06,0,False,4.5,0.05736566,1655.0,0.00218556,0.785,0.85535163,0.80841215,0.90809524,0.70293651,0.749,0.83151681,0.7854129,0.88571428,0.65785714
197.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,20,saga,1e-06,0,False,4.5,0.12533731,1656.0,0.00222597,0.785,0.85535163,0.80841215,0.90809524,0.70293651,0.749,0.83151681,0.7854129,0.88571428,0.65785714
198.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,21,liblinear,1e-06,0,False,4.5,0.00724325,1661.0,0.00170414,0.78477778,0.85537496,0.80757211,0.90920635,0.7018254,0.749,0.8313883,0.78639026,0.88428571,0.65880952
199.0,LogisticRegression,0.5,,False,True,1,,100,deprecated,,l2,21,sag,1e-06,0,False,4.5,0.05902672,1655.0,0.00211256,0.785,0.85535163,0.80841215,0.90809524,0.70293651,0.749,0.83151681,0.7854129,0.88571428,0.65785714
400.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,,newton-cg,0.0001,0,False,4.5,0.0148438,1670.0,0.00241117,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.714,0.77710032,0.85193273,0.71714286,0.71190476
401.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.0001,0,False,4.5,0.60864804,1676.0,0.0023643,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
402.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,20,liblinear,0.0001,0,False,4.5,0.01714494,1642.0,0.00222545,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
403.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.09925232,1665.0,0.00269041,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
404.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.06430213,1666.0,0.00253923,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
405.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,21,liblinear,0.0001,0,False,4.5,0.00918143,1642.0,0.00226319,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
406.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,21,sag,0.0001,0,False,4.5,0.05811851,1665.0,0.00244513,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
407.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,21,saga,0.0001,0,False,4.5,0.05989542,1666.0,0.00236542,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
408.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,,lbfgs,0.0001,0,False,4.5,0.01961153,1656.0,0.00243654,0.786,0.85481647,0.81397495,0.9,0.71,0.757,0.83517057,0.79516031,0.88142857,0.67404762
409.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,,newton-cg,0.0001,0,False,4.5,0.02299786,1660.0,0.00223684,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
410.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.0001,0,False,4.5,0.1495151,1666.0,0.00210283,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
411.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,20,liblinear,0.0001,0,False,4.5,0.01040523,1661.0,0.002527,0.78666667,0.8552673,0.81440384,0.90047619,0.71079365,0.756,0.83435486,0.79500577,0.88,0.67333333
412.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.06261628,1655.0,0.00231283,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
413.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.1300431,1656.0,0.00845823,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
414.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,21,liblinear,0.0001,0,False,4.5,0.01386871,1661.0,0.00223658,0.78666667,0.8552673,0.81440384,0.90047619,0.71079365,0.756,0.83435486,0.79500577,0.88,0.67333333
415.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,21,sag,0.0001,0,False,4.5,0.05338223,1655.0,0.00230472,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
416.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,21,saga,0.0001,0,False,4.5,0.12030194,1656.0,0.00224881,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
417.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,,lbfgs,0.0001,0,False,4.5,0.0179795,1666.0,0.00247228,0.75144444,0.80644905,0.88611976,0.74,0.75907407,0.716,0.77826135,0.85411308,0.71714286,0.7152381
418.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,,newton-cg,0.0001,0,False,4.5,0.0140888,1670.0,0.00225122,0.75188889,0.80679505,0.88650991,0.74031746,0.75960318,0.716,0.7786424,0.85280829,0.71857143,0.71428572
419.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.0001,0,False,4.5,0.13134425,1676.0,0.00226314,0.752,0.80686479,0.88667922,0.74031746,0.75978836,0.716,0.7786424,0.85280829,0.71857143,0.71428572
420.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,20,liblinear,0.0001,0,False,4.5,0.01132896,1671.0,0.00224581,0.75177778,0.8070913,0.88471971,0.74206349,0.75825397,0.714,0.77658156,0.85248209,0.71571429,0.71285714
421.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.07394378,1665.0,0.0036725,0.752,0.80686479,0.88667922,0.74031746,0.75978836,0.716,0.7786424,0.85280829,0.71857143,0.71428572
422.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.11484189,1666.0,0.00275533,0.75188889,0.80679505,0.88650991,0.74031746,0.75960318,0.716,0.7786424,0.85280829,0.71857143,0.71428572
423.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,21,liblinear,0.0001,0,False,4.5,0.0118259,1671.0,0.00244944,0.75177778,0.8070913,0.88471971,0.74206349,0.75825397,0.714,0.77658156,0.85248209,0.71571429,0.71285714
424.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,21,sag,0.0001,0,False,4.5,0.10014877,1665.0,0.00242631,0.752,0.80686479,0.88667922,0.74031746,0.75978836,0.716,0.7786424,0.85280829,0.71857143,0.71428572
425.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,21,saga,0.0001,0,False,4.5,0.10909688,1666.0,0.00245867,0.75188889,0.80679505,0.88650991,0.74031746,0.75960318,0.716,0.7786424,0.85280829,0.71857143,0.71428572
426.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,,lbfgs,0.0001,0,False,4.5,0.0118217,1656.0,0.00221257,0.788,0.85618884,0.8151734,0.9015873,0.71227513,0.754,0.83254332,0.79479294,0.87571429,0.67285714
427.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,,newton-cg,0.0001,0,False,4.5,0.01248887,1660.0,0.00245619,0.78811111,0.856255,0.81528991,0.9015873,0.71246032,0.755,0.83335386,0.79499414,0.87714286,0.67357143
428.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.0001,0,False,4.5,0.21144688,1666.0,0.00413568,0.78788889,0.85610455,0.8151477,0.90142857,0.71219577,0.754,0.83261318,0.79476831,0.87571428,0.67285714
429.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,20,liblinear,0.0001,0,False,4.5,0.00819032,1632.0,0.00218413,0.78788889,0.85610455,0.8151477,0.90142857,0.71219577,0.754,0.83261318,0.79476831,0.87571428,0.67285714
430.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,20,sag,0.0001,0,False,4.5,0.05514479,1655.0,0.00218287,0.78788889,0.85610455,0.8151477,0.90142857,0.71219577,0.754,0.83261318,0.79476831,0.87571428,0.67285714
431.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,20,saga,0.0001,0,False,4.5,0.06995921,1656.0,0.00213614,0.78788889,0.85610455,0.8151477,0.90142857,0.71219577,0.754,0.83261318,0.79476831,0.87571428,0.67285714
