model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
459,Adam,8,relu,l1,4.50000000,10.00000000,0.76946022,0.75602994,0.07682326,0.70133333,0.82408936,0.70113348,0.99936508,0.50264550,0.70000000,0.82332057,0.70040404,0.99857143,0.50095238,0.18479626,31443.00000000,3.00000000,473.00000000,473.00000000,0.00000000
460,Adamax,8,relu,l1,4.50000000,10.00000000,1.00381569,0.98639622,0.08026352,0.69866667,0.82250097,0.69977273,0.99746032,0.49947090,0.70100000,0.82401671,0.70070707,1.00000000,0.50166667,0.18287623,31429.00000000,3.00000000,473.00000000,472.90000000,0.02100000
461,Ftrl,8,relu,l1,4.50000000,10.00000000,0.68800803,0.68784481,0.07852223,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15888226,31566.00000000,3.00000000,473.00000000,472.10000000,0.18900000
462,SGD,8,relu,l1,4.50000000,10.00000000,1.29912558,1.29779484,0.07630680,0.70022222,0.82363713,0.70015573,1.00000000,0.50037037,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18187358,23856.00000000,3.00000000,473.00000000,472.90000000,0.02100000
463,Adagrad,8,relu,l2,4.50000000,10.00000000,0.86628329,0.86649557,0.07268972,0.61355556,0.70419370,0.69517995,0.78873016,0.49677249,0.61900000,0.70214544,0.70014283,0.78571429,0.50785714,0.17666876,27373.00000000,3.00000000,473.00000000,473.00000000,0.00000000
464,Adadelta,8,relu,l2,4.50000000,10.00000000,0.91888881,0.91983820,0.07453341,0.49877778,0.47323470,0.72774510,0.49269841,0.50283069,0.50500000,0.47918177,0.65574174,0.49571429,0.51119048,0.16372013,31382.00000000,3.00000000,473.00000000,472.80000000,0.04200000
465,Adam,8,relu,l2,4.50000000,10.00000000,0.62645121,0.62897939,0.07752895,0.70800000,0.82627167,0.70832645,0.99174603,0.51883598,0.70500000,0.82493890,0.70573996,0.99285714,0.51309524,0.15378923,31411.00000000,3.00000000,473.00000000,473.00000000,0.00000000
466,Adamax,8,relu,l2,4.50000000,10.00000000,0.74170729,0.74040491,0.08388946,0.70088889,0.82340622,0.70171148,0.99619048,0.50402116,0.69800000,0.82213714,0.69939394,0.99714286,0.49857143,0.17225487,31397.00000000,3.00000000,473.00000000,473.00000000,0.00000000
467,Ftrl,8,relu,l2,4.50000000,10.00000000,0.68778824,0.68762470,0.08561220,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18321209,31534.00000000,3.00000000,473.00000000,472.60000000,0.08500000
468,SGD,8,relu,l2,4.50000000,10.00000000,0.80338243,0.80528139,0.07663083,0.69977778,0.82332903,0.70002250,0.99936508,0.50005291,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.16655588,23824.00000000,3.00000000,473.00000000,473.00000000,0.00000000
469,Adagrad,8,elu,,4.50000000,10.00000000,0.65233146,0.64992522,0.07451098,0.61455556,0.70610969,0.71467614,0.76349206,0.51526455,0.61200000,0.70458398,0.70195453,0.76714286,0.50857143,0.16362844,27177.00000000,3.00000000,473.00000000,473.00000000,0.00000000
470,Adadelta,8,elu,,4.50000000,10.00000000,0.73134291,0.73388551,0.07572310,0.45500000,0.42937993,0.69565177,0.37698413,0.50701058,0.45800000,0.43538231,0.68970768,0.38714286,0.50523809,0.18773150,31186.00000000,3.00000000,473.00000000,473.00000000,0.00000000
471,Adam,8,elu,,4.50000000,10.00000000,0.51753154,0.53164483,0.08505082,0.74066667,0.83483412,0.75399428,0.93603175,0.61042328,0.73000000,0.82959462,0.74392122,0.93857143,0.59095238,0.17657647,31215.00000000,3.00000000,473.00000000,473.00000000,0.00000000
472,Adamax,8,elu,,4.50000000,10.00000000,0.57094907,0.58104711,0.08128045,0.70677778,0.82461733,0.70950529,0.98460317,0.52156085,0.70200000,0.82172490,0.70691707,0.98142857,0.51571429,0.18417649,31201.00000000,3.00000000,473.00000000,473.00000000,0.00000000
473,Ftrl,8,elu,,4.50000000,10.00000000,0.68761773,0.68744870,0.07488103,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15756001,31338.00000000,3.00000000,473.00000000,473.00000000,0.00000000
474,SGD,8,elu,,4.50000000,10.00000000,0.58875769,0.58868294,0.07932081,0.70122222,0.82260794,0.70384306,0.98968254,0.50891534,0.70100000,0.82275785,0.70322010,0.99142857,0.50738095,0.19270334,23628.00000000,3.00000000,473.00000000,473.00000000,0.00000000
475,Adagrad,8,elu,l1,4.50000000,10.00000000,1.44367822,1.44755753,0.07859690,0.65022222,0.76282227,0.71544632,0.85523809,0.51354497,0.65900000,0.76601253,0.72616677,0.85000000,0.53166667,0.16759510,27403.00000000,3.00000000,473.00000000,473.00000000,0.00000000
476,Adadelta,8,elu,l1,4.50000000,10.00000000,1.52811788,1.53934329,0.07840133,0.52311111,0.59174238,0.68559081,0.56984127,0.49195767,0.50800000,0.56591418,0.65057538,0.55285714,0.47809524,0.16685677,31412.00000000,3.00000000,473.00000000,473.00000000,0.00000000
477,Adam,8,elu,l1,4.50000000,10.00000000,0.79237931,0.78015298,0.08740156,0.70344444,0.82444602,0.70400616,0.99476191,0.50923280,0.69900000,0.82178254,0.70177401,0.99142857,0.50404762,0.19432559,31441.00000000,3.00000000,473.00000000,473.00000000,0.00000000
478,Adamax,8,elu,l1,4.50000000,10.00000000,1.05539430,1.04315627,0.08729057,0.70166667,0.82348420,0.70286934,0.99412698,0.50669312,0.69800000,0.82170033,0.70019792,0.99428571,0.50047619,0.18257644,31427.00000000,3.00000000,473.00000000,473.00000000,0.00000000
479,Ftrl,8,elu,l1,4.50000000,10.00000000,0.68886025,0.68864443,0.08086739,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16318741,31564.00000000,3.00000000,473.00000000,473.00000000,0.00000000
480,SGD,8,elu,l1,4.50000000,10.00000000,1.30100423,1.30012654,0.08127925,0.70322222,0.82359633,0.70544834,0.98968254,0.51224868,0.70100000,0.82191673,0.70503677,0.98571429,0.51119048,0.17254920,23854.00000000,3.00000000,473.00000000,473.00000000,0.00000000
481,Adagrad,8,elu,l2,4.50000000,10.00000000,0.86347625,0.85823262,0.07435644,0.63355556,0.75053917,0.71012152,0.81063492,0.51550265,0.61400000,0.73569853,0.69612141,0.79714286,0.49190476,0.15963292,27371.00000000,3.00000000,473.00000000,473.00000000,0.00000000
482,Adadelta,8,elu,l2,4.50000000,10.00000000,0.93450541,0.93924606,0.08008494,0.53966667,0.58918304,0.71187142,0.57428571,0.51658730,0.52600000,0.57453088,0.69714263,0.57142857,0.49571429,0.17340877,31380.00000000,3.00000000,473.00000000,473.00000000,0.00000000
483,Adam,8,elu,l2,4.50000000,10.00000000,0.62990484,0.63804071,0.08183069,0.72933333,0.83203814,0.73592449,0.95761905,0.57714286,0.72300000,0.82780174,0.73346349,0.95142857,0.57071429,0.18773139,31409.00000000,3.00000000,473.00000000,473.00000000,0.00000000
484,Adamax,8,elu,l2,4.50000000,10.00000000,0.72618259,0.73686916,0.08259952,0.70577778,0.82351120,0.71004917,0.98063492,0.52253968,0.70000000,0.82119777,0.70459461,0.98428572,0.51047619,0.18614550,31395.00000000,3.00000000,473.00000000,473.00000000,0.00000000
485,Ftrl,8,elu,l2,4.50000000,10.00000000,0.68771738,0.68755370,0.08095410,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17426183,31532.00000000,3.00000000,473.00000000,473.00000000,0.00000000
486,SGD,8,elu,l2,4.50000000,10.00000000,0.77985912,0.78374546,0.07557228,0.70122222,0.82234988,0.70438177,0.98793651,0.51007936,0.69500000,0.81851157,0.70132307,0.98285714,0.50309524,0.18944647,23822.00000000,3.00000000,473.00000000,473.00000000,0.00000000
487,Adagrad,8,sigmoid,,4.50000000,10.00000000,0.70541726,0.70453604,0.07881081,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.17105453,27185.00000000,3.00000000,473.00000000,473.00000000,0.00000000
488,Adadelta,8,sigmoid,,4.50000000,10.00000000,0.72733994,0.72720519,0.07948658,0.46011111,0.32946562,0.28007786,0.40000000,0.50018518,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.17640998,31194.00000000,3.00000000,473.00000000,473.00000000,0.00000000
489,Adam,8,sigmoid,,4.50000000,10.00000000,0.61366584,0.61335799,0.07757835,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.15714374,31223.00000000,3.00000000,473.00000000,473.00000000,0.00000000
490,Adamax,8,sigmoid,,4.50000000,10.00000000,0.61481726,0.61312833,0.07809005,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17603905,31209.00000000,3.00000000,473.00000000,473.00000000,0.00000000
491,Ftrl,8,sigmoid,,4.50000000,10.00000000,0.67852346,0.67780170,0.08504286,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.19647586,31346.00000000,3.00000000,473.00000000,473.00000000,0.00000000
492,SGD,8,sigmoid,,4.50000000,10.00000000,0.61184655,0.61129958,0.07863657,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16900952,23636.00000000,3.00000000,473.00000000,473.00000000,0.00000000
493,Adagrad,8,sigmoid,l1,4.50000000,10.00000000,1.52993121,1.52732095,0.07924945,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.17895215,27411.00000000,3.00000000,473.00000000,473.00000000,0.00000000
494,Adadelta,8,sigmoid,l1,4.50000000,10.00000000,1.54464326,1.54386528,0.07909336,0.58066667,0.58547740,0.58046522,0.69492064,0.50449735,0.58100000,0.58551606,0.59136746,0.69285714,0.50642857,0.16844695,31420.00000000,3.00000000,473.00000000,473.00000000,0.00000000
495,Adam,8,sigmoid,l1,4.50000000,10.00000000,0.72455338,0.70907047,0.08964643,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18883729,31449.00000000,3.00000000,473.00000000,473.00000000,0.00000000
496,Adamax,8,sigmoid,l1,4.50000000,10.00000000,0.84321734,0.82400432,0.08024263,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.16767821,31435.00000000,3.00000000,473.00000000,473.00000000,0.00000000
497,Ftrl,8,sigmoid,l1,4.50000000,10.00000000,0.67887506,0.67815762,0.07795267,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.16771421,31572.00000000,3.00000000,473.00000000,472.70000000,0.06300000
498,SGD,8,sigmoid,l1,4.50000000,10.00000000,1.29727271,1.29029515,0.06952584,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17056096,23862.00000000,3.00000000,473.00000000,473.00000000,0.00000000
499,Adagrad,8,sigmoid,l2,4.50000000,10.00000000,0.94447105,0.94232518,0.08287637,0.53911111,0.49347523,0.41977528,0.59857143,0.49947090,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.20470212,27379.00000000,3.00000000,473.00000000,473.00000000,0.00000000
500,Adadelta,8,sigmoid,l2,4.50000000,10.00000000,0.95021166,0.95033575,0.08329601,0.56000000,0.54801109,0.49601156,0.64174603,0.50550265,0.55800000,0.54850361,0.49045455,0.64428571,0.50047619,0.18846598,31388.00000000,3.00000000,473.00000000,473.00000000,0.00000000
501,Adam,8,sigmoid,l2,4.50000000,10.00000000,0.65810575,0.65400513,0.08191040,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18815751,31417.00000000,3.00000000,473.00000000,473.00000000,0.00000000
502,Adamax,8,sigmoid,l2,4.50000000,10.00000000,0.68730419,0.68297811,0.08195102,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16358538,31403.00000000,3.00000000,473.00000000,473.00000000,0.00000000
503,Ftrl,8,sigmoid,l2,4.50000000,10.00000000,0.67547302,0.67478625,0.08201058,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.18567176,31540.00000000,3.00000000,473.00000000,473.00000000,0.00000000
504,SGD,8,sigmoid,l2,4.50000000,10.00000000,0.80285662,0.80124854,0.07750633,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16474648,23830.00000000,3.00000000,473.00000000,473.00000000,0.00000000
505,Adagrad,8,softmax,,4.50000000,10.00000000,0.68161271,0.68127928,0.08272753,0.52311111,0.47755955,0.51770294,0.56269841,0.49671958,0.52000000,0.47330317,0.41666667,0.55714286,0.49523810,0.18475072,27185.00000000,3.00000000,473.00000000,473.00000000,0.00000000
506,Adadelta,8,softmax,,4.50000000,10.00000000,0.71986588,0.71994695,0.07741210,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.16740060,31194.00000000,3.00000000,473.00000000,473.00000000,0.00000000
507,Adam,8,softmax,,4.50000000,10.00000000,0.61906469,0.61806025,0.08063755,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17835441,31223.00000000,3.00000000,473.00000000,473.00000000,0.00000000
508,Adamax,8,softmax,,4.50000000,10.00000000,0.64534516,0.64371770,0.08471308,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18133521,31209.00000000,3.00000000,473.00000000,473.00000000,0.00000000
509,Ftrl,8,softmax,,4.50000000,10.00000000,0.68483011,0.68454326,0.07951932,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17683270,31346.00000000,3.00000000,473.00000000,473.00000000,0.00000000
510,SGD,8,softmax,,4.50000000,10.00000000,0.63306972,0.63136833,0.07832656,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17819276,23636.00000000,3.00000000,473.00000000,473.00000000,0.00000000
511,Adagrad,8,softmax,l1,4.50000000,10.00000000,1.47348769,1.47140772,0.08061357,0.57344444,0.57072255,0.48978226,0.68444444,0.49944444,0.57100000,0.56906254,0.48830162,0.68285714,0.49642857,0.16465576,27411.00000000,3.00000000,473.00000000,473.00000000,0.00000000
512,Adadelta,8,softmax,l1,4.50000000,10.00000000,1.52480350,1.52484992,0.08282073,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.16018093,31420.00000000,3.00000000,473.00000000,473.00000000,0.00000000
513,Adam,8,softmax,l1,4.50000000,10.00000000,0.70537762,0.68965086,0.08111062,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18146629,31449.00000000,3.00000000,473.00000000,473.00000000,0.00000000
514,Adamax,8,softmax,l1,4.50000000,10.00000000,0.74393284,0.72741907,0.08594711,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18048258,31435.00000000,3.00000000,473.00000000,473.00000000,0.00000000
515,Ftrl,8,softmax,l1,4.50000000,10.00000000,0.68481816,0.68453217,0.08488417,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17642496,31572.00000000,3.00000000,473.00000000,472.60000000,0.08400000
516,SGD,8,softmax,l1,4.50000000,10.00000000,1.32911435,1.32110627,0.08925204,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20907242,23862.00000000,3.00000000,473.00000000,473.00000000,0.00000000
517,Adagrad,8,softmax,l2,4.50000000,10.00000000,0.90898818,0.90826203,0.08058901,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.17920034,27379.00000000,3.00000000,473.00000000,473.00000000,0.00000000
518,Adadelta,8,softmax,l2,4.50000000,10.00000000,0.91771616,0.91779215,0.08243644,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.17127304,31388.00000000,3.00000000,473.00000000,473.00000000,0.00000000
519,Adam,8,softmax,l2,4.50000000,10.00000000,0.65510288,0.65043506,0.07894826,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16400478,31417.00000000,3.00000000,473.00000000,473.00000000,0.00000000
520,Adamax,8,softmax,l2,4.50000000,10.00000000,0.68649883,0.68141370,0.08164377,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18393066,31403.00000000,3.00000000,473.00000000,473.00000000,0.00000000
521,Ftrl,8,softmax,l2,4.50000000,10.00000000,0.68498097,0.68469774,0.08853772,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18329566,31540.00000000,3.00000000,473.00000000,473.00000000,0.00000000
522,SGD,8,softmax,l2,4.50000000,10.00000000,0.82503262,0.82220984,0.07604349,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17319684,23830.00000000,3.00000000,473.00000000,473.00000000,0.00000000
523,Adagrad,8,tanh,,4.50000000,10.00000000,0.64954177,0.65557610,0.07806170,0.64122222,0.75132553,0.71772750,0.80873016,0.52955026,0.61900000,0.73988058,0.69283948,0.80857143,0.49261905,0.18522851,27179.00000000,3.00000000,473.00000000,473.00000000,0.00000000
524,Adadelta,8,tanh,,4.50000000,10.00000000,0.73371603,0.72667266,0.07477593,0.46611111,0.49444435,0.69040555,0.43333333,0.48796296,0.46900000,0.49901042,0.70225464,0.43857143,0.48928571,0.17200413,31188.00000000,3.00000000,473.00000000,473.00000000,0.00000000
525,Adam,8,tanh,,4.50000000,10.00000000,0.52908373,0.54443226,0.07315898,0.73722222,0.83453081,0.74712632,0.94603175,0.59801587,0.71900000,0.82380752,0.73466061,0.93857143,0.57261905,0.16822855,31217.00000000,3.00000000,473.00000000,473.00000000,0.00000000
526,Adamax,8,tanh,,4.50000000,10.00000000,0.56195480,0.56656289,0.07862630,0.70611111,0.82220216,0.71310574,0.97111111,0.52944444,0.69500000,0.81673817,0.70479323,0.97142857,0.51071429,0.19308448,31203.00000000,3.00000000,473.00000000,473.00000000,0.00000000
527,Ftrl,8,tanh,,4.50000000,10.00000000,0.68759952,0.68742892,0.07400327,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16692541,31340.00000000,3.00000000,473.00000000,473.00000000,0.00000000
528,SGD,8,tanh,,4.50000000,10.00000000,0.59234511,0.59027655,0.07305236,0.69988889,0.82101145,0.70470145,0.98349206,0.51082011,0.69200000,0.81629330,0.70041435,0.97857143,0.50095238,0.16920133,23630.00000000,3.00000000,473.00000000,473.00000000,0.00000000
529,Adagrad,8,tanh,l1,4.50000000,10.00000000,1.42025232,1.42736777,0.07756999,0.63888889,0.75884935,0.70372981,0.83555555,0.50777778,0.63900000,0.76013913,0.70119369,0.84142857,0.50404762,0.17780976,27405.00000000,3.00000000,473.00000000,473.00000000,0.00000000
530,Adadelta,8,tanh,l1,4.50000000,10.00000000,1.55482893,1.54023067,0.08890336,0.49033334,0.54092864,0.66588928,0.49650794,0.48621693,0.51100000,0.55693604,0.69973045,0.50285714,0.51642857,0.19749482,31414.00000000,3.00000000,473.00000000,473.00000000,0.00000000
531,Adam,8,tanh,l1,4.50000000,10.00000000,0.79324725,0.78015978,0.08059399,0.70411111,0.82507937,0.70384949,0.99682540,0.50896825,0.70400000,0.82508051,0.70370713,0.99714286,0.50857143,0.18858662,31443.00000000,3.00000000,473.00000000,473.00000000,0.00000000
532,Adamax,8,tanh,l1,4.50000000,10.00000000,1.06108113,1.05009042,0.08467417,0.70133334,0.82268247,0.70389651,0.98984127,0.50899471,0.70100000,0.82275713,0.70318815,0.99142857,0.50738095,0.17805796,31429.00000000,3.00000000,473.00000000,473.00000000,0.00000000
533,Ftrl,8,tanh,l1,4.50000000,10.00000000,0.68824711,0.68806012,0.07552557,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17015498,31566.00000000,3.00000000,473.00000000,472.90000000,0.02100000
534,SGD,8,tanh,l1,4.50000000,10.00000000,1.29360989,1.28147454,0.07950106,0.70066667,0.82162119,0.70497900,0.98476191,0.51126984,0.70100000,0.82151290,0.70579170,0.98285714,0.51309524,0.17861254,23856.00000000,3.00000000,473.00000000,473.00000000,0.00000000
535,Adagrad,8,tanh,l2,4.50000000,10.00000000,0.86168657,0.84860697,0.07271173,0.63444444,0.74961018,0.69855220,0.83142857,0.50312169,0.65600000,0.77120174,0.71258499,0.85857143,0.52095238,0.16962125,27373.00000000,3.00000000,473.00000000,473.00000000,0.00000000
